country,year,electricity_generation,biofuel_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,solar_electricity,wind_electricity,coal_electricity,gas_electricity,oil_electricity,total_electricity,total_clean_electricity,total_dirty_electricity
Turkey,2019,302.79,3.51,88.82,132.26,0.0,9.25,21.73,111.17,57.29,2.07,426.09999999999997,255.56999999999996,170.53
Turkey,2020,305.42,4.44,78.09,128.34,0.0,10.95,24.83,104.02,70.93,2.13,423.72999999999996,246.64999999999998,177.07999999999998
Turkey,2021,333.41,6.45,55.93,118.55,0.0,13.94,31.44,101.61,111.18,2.07,441.17,226.31,214.86
Ukraine,2000,171.27,0.0,11.27,88.62,77.34,0.0,0.01,50.26,29.95,2.44,259.89,177.24,82.64999999999999
Ukraine,2001,172.81,0.0,12.03,88.22,76.17,0.0,0.02,51.98,30.36,2.25,261.03000000000003,176.44000000000003,84.59
Ukraine,2002,173.57,0.0,9.63,87.64,77.99,0.0,0.02,53.5,30.49,1.94,261.21,175.28,85.92999999999999
Ukraine,2003,180.2,0.0,9.24,90.68,81.41,0.0,0.03,53.52,34.24,1.76,270.88,181.35999999999999,89.52000000000001
Ukraine,2004,182.02,0.0,11.75,98.8,87.02,0.0,0.03,43.97,37.52,1.73,280.82,197.6,83.22000000000001
Ukraine,2005,185.91,0.0,12.36,101.16,88.76,0.0,0.04,46.22,34.16,4.37,287.07,202.32,84.75
Ukraine,2006,193.23,0.0,12.89,103.14,90.22,0.0,0.03,61.8,24.45,3.84,296.36999999999995,206.28,90.09
Ukraine,2007,196.14,0.28,10.14,103.01,92.54,0.0,0.05,68.06,22.45,2.62,299.15000000000003,206.02000000000004,93.13000000000001
Ukraine,2008,192.58,0.26,11.51,101.66,89.84,0.0,0.05,68.38,19.31,3.23,294.24,203.32,90.92
Ukraine,2009,173.62,0.14,11.94,95.04,82.92,0.0,0.04,62.97,11.69,3.92,268.66,190.08,78.58
Ukraine,2010,188.82,0.19,13.15,102.54,89.15,0.0,0.05,67.3,15.7,3.28,291.36,205.08000000000004,86.28
Ukraine,2011,194.95,0.13,10.95,101.45,90.25,0.03,0.09,74.14,18.45,0.91,296.40000000000003,202.9,93.5
Ukraine,2012,198.36,0.13,10.48,101.37,90.14,0.33,0.29,79.97,16.04,0.98,299.7300000000001,202.74,96.99
Ukraine,2013,193.71,0.1,13.8,98.32,83.21,0.57,0.64,80.13,13.98,1.28,292.03,196.64,95.39
Ukraine,2014,181.98,0.13,8.48,98.56,88.39,0.43,1.13,69.54,12.71,1.17,280.54,197.12,83.42
Ukraine,2015,161.64,0.14,5.4,94.73,87.63,0.48,1.08,55.34,10.1,1.47,256.37,189.46,66.91
Ukraine,2016,162.86,0.14,7.67,90.2,80.95,0.49,0.95,59.6,9.84,3.22,253.06,180.4,72.66
Ukraine,2017,154.42,0.21,8.95,96.46,85.58,0.74,0.98,47.82,7.39,2.75,250.87999999999997,192.92,57.96
Ukraine,2018,158.23,0.3,10.43,97.42,84.4,1.1,1.19,47.71,10.58,2.52,255.65000000000003,194.84,60.81
Ukraine,2019,152.66,0.41,6.51,94.87,83.0,2.93,2.02,44.6,11.93,1.26,247.53000000000003,189.74000000000004,57.79
Ukraine,2020,148.26,0.76,7.56,93.76,76.2,5.97,3.27,38.63,14.19,1.68,242.02000000000004,187.52000000000004,54.5
Ukraine,2021,155.72,0.76,10.67,108.15,86.29,5.97,4.46,36.13,9.76,1.68,263.87,216.3,47.57
United Kingdom,2000,374.38,3.94,5.09,95.04,85.06,0.0,0.95,119.95,148.08,11.31,469.42,190.07999999999998,279.34000000000003
United Kingdom,2001,382.37,4.53,4.06,99.65,90.09,0.0,0.97,131.46,141.9,9.36,482.02,199.3,282.72
United Kingdom,2002,384.6,5.08,4.79,98.98,87.85,0.0,1.26,124.28,152.28,9.06,483.58,197.95999999999998,285.62
United Kingdom,2003,395.46,6.1,3.23,99.31,88.69,0.0,1.29,138.3,148.88,8.97,494.77,198.61999999999998,296.15000000000003
United Kingdom,2004,391.29,7.36,4.84,94.14,80.0,0.0,1.94,131.79,157.07,8.29,485.43,188.28,297.15000000000003
United Kingdom,2005,395.42,9.1,4.92,98.55,81.62,0.01,2.9,134.64,152.64,9.59,493.96999999999997,197.1,296.86999999999995
United Kingdom,2006,393.44,9.28,4.59,93.56,75.45,0.01,4.23,148.85,140.83,10.2,486.99999999999994,187.11999999999998,299.88
United Kingdom,2007,392.98,9.33,5.08,82.72,63.03,0.01,5.27,135.95,165.79,8.52,475.69999999999993,165.44,310.26
United Kingdom,2008,384.84,9.57,5.14,74.34,52.49,0.02,7.12,124.38,176.22,9.9,459.18000000000006,148.68000000000004,310.5
United Kingdom,2009,373.08,10.72,5.23,94.35,69.1,0.02,9.28,103.04,166.5,9.19,467.43,188.7,278.73
United Kingdom,2010,378.91,12.26,3.59,88.32,62.14,0.04,10.29,107.59,175.65,7.35,467.23,176.64,290.59000000000003
United Kingdom,2011,365.06,13.31,5.69,104.18,68.98,0.24,15.96,108.44,146.5,5.94,469.24000000000007,208.36000000000004,260.88
United Kingdom,2012,360.89,14.73,5.31,111.64,70.4,1.35,19.85,142.79,100.17,6.29,472.53000000000003,223.28,249.24999999999997
United Kingdom,2013,355.38,18.1,4.7,123.82,70.61,2.01,28.4,130.26,95.84,5.46,479.2,247.64000000000001,231.56
United Kingdom,2014,335.21,22.62,5.89,128.27,63.75,4.05,31.96,100.24,100.89,5.81,463.48,256.54,206.94
United Kingdom,2015,335.34,28.47,6.3,152.91,70.34,7.53,40.27,75.88,99.88,6.67,488.24999999999994,305.81999999999994,182.42999999999998
United Kingdom,2016,336.28,30.06,5.37,154.72,71.73,10.4,37.16,30.67,143.36,7.53,490.99999999999994,309.43999999999994,181.56000000000003
United Kingdom,2017,335.1,31.87,5.88,169.19,70.34,11.46,49.64,22.53,136.75,6.63,504.28999999999996,338.37999999999994,165.91
United Kingdom,2018,330.5,34.93,5.44,175.09,65.06,12.74,56.91,16.83,131.49,7.09,505.5799999999999,350.16999999999996,155.41
United Kingdom,2019,321.65,37.29,5.93,176.66,56.18,12.92,64.33,6.89,130.58,7.52,498.29999999999995,353.31,144.99
United Kingdom,2020,307.37,38.09,6.68,182.59,50.85,13.33,73.64,5.34,111.22,8.22,489.96000000000004,365.18,124.78
United Kingdom,2021,307.16,39.11,5.59,169.08,46.88,12.48,65.02,5.92,123.58,8.58,476.24,338.16,138.08
United States,2000,3802.1,60.73,270.03,1104.82,753.89,0.49,5.59,1966.27,614.99,116.02,4892.83,2195.5499999999997,2697.28
United States,2001,3727.57,49.75,208.14,1048.89,768.83,0.54,6.74,1903.96,639.13,135.59,4761.57,2082.89,2678.6800000000003
United States,2002,3844.23,53.71,255.59,1116.4,780.06,0.55,10.35,1933.13,691.01,103.69,4944.490000000001,2216.6600000000003,2727.8300000000004
United States,2003,3868.94,53.34,267.27,1112.91,763.73,0.53,11.19,1973.74,649.91,132.38,4965.0,2208.9700000000003,2756.03
United States,2004,3951.95,53.54,259.93,1133.67,788.53,0.58,14.14,1978.3,710.1,129.88,5068.67,2250.39,2818.28
United States,2005,4034.99,54.28,263.76,1135.03,781.99,0.55,17.81,2012.87,760.96,126.13,5153.38,2253.42,2899.96
United States,2006,4046.94,54.86,282.69,1168.38,787.22,0.51,26.59,1990.51,816.44,71.61,5198.81,2320.2500000000005,2878.56
United States,2007,4142.57,55.54,240.61,1154.33,806.42,0.61,34.45,2016.46,896.59,75.19,5280.2,2291.96,2988.2400000000002
United States,2008,4107.53,55.03,248.54,1183.32,806.21,0.86,55.36,1985.8,882.98,55.43,5273.530000000001,2349.32,2924.2099999999996
United States,2009,3939.82,54.49,268.82,1214.41,798.85,0.89,73.89,1755.9,920.98,48.53,5136.759999999999,2411.35,2725.4100000000003
United States,2010,4113.94,56.09,254.7,1231.45,806.97,1.21,94.65,1847.29,987.7,47.5,5327.56,2445.07,2882.49
United States,2011,4088.87,56.67,312.93,1299.94,790.2,1.82,120.18,1733.43,1013.69,41.81,5370.670000000001,2581.74,2788.93
United States,2012,4040.67,57.62,271.29,1261.65,769.33,4.33,140.82,1514.04,1225.89,39.09,5284.06,2505.0400000000004,2779.0200000000004
United States,2013,4055.61,60.86,263.88,1309.4,789.02,9.04,167.84,1581.11,1124.84,40.26,5346.25,2600.04,2746.21
United States,2014,4096.01,63.99,253.19,1344.0,797.17,28.92,181.65,1581.71,1126.61,43.69,5420.929999999999,2668.92,2752.0099999999998
United States,2015,4083.99,63.63,243.99,1353.67,797.18,39.03,190.72,1352.4,1333.48,44.44,5418.54,2688.22,2730.32
United States,2016,4087.56,62.76,261.13,1430.6,805.69,54.87,226.99,1239.15,1378.31,39.5,5499.0,2842.04,2656.96
United States,2017,4052.31,62.73,293.84,1512.14,804.95,77.28,254.3,1205.84,1296.44,37.89,5545.410000000001,3005.2400000000002,2540.1699999999996
United States,2018,4201.55,61.83,286.62,1540.25,807.08,93.36,272.67,1149.49,1469.13,42.68,5723.110000000001,3061.8100000000004,2661.2999999999997
United States,2019,4158.38,57.51,282.61,1570.17,809.41,106.89,295.88,964.96,1585.81,37.44,5710.679999999999,3122.47,2588.21
United States,2020,4043.18,54.7,279.95,1611.28,789.88,130.72,337.94,773.39,1624.17,34.34,5636.37,3204.47,2431.9
United States,2021,4153.62,54.25,246.47,1641.23,779.65,164.42,378.2,898.0,1579.19,35.2,5776.61,3264.22,2512.39
